Option Cd,Gender,tobacco use,min age,max age,class,min level,max level,rate
LSTTERM10,1,0,18,18,LSTPF,500000,1000000,0.68
LSTTERM10,1,0,19,19,LSTPF,500000,1000000,0.69
LSTTERM10,1,0,20,20,LSTPF,500000,1000000,0.69
LSTTERM10,1,0,21,21,LSTPF,500000,1000000,0.69
LSTTERM10,1,0,22,22,LSTPF,500000,1000000,0.69
LSTTERM10,1,0,23,23,LSTPF,500000,1000000,0.7
LSTTERM10,1,0,24,24,LSTPF,500000,1000000,0.7
LSTTERM10,1,0,25,25,LSTPF,500000,1000000,0.7
LSTTERM10,1,0,26,26,LSTPF,500000,1000000,0.7
LSTTERM10,1,0,27,27,LSTPF,500000,1000000,0.7
LSTTERM10,1,0,28,28,LSTPF,500000,1000000,0.71
LSTTERM10,1,0,29,29,LSTPF,500000,1000000,0.71
LSTTERM10,1,0,30,30,LSTPF,500000,1000000,0.71
LSTTERM10,1,0,31,31,LSTPF,500000,1000000,0.74
LSTTERM10,1,0,32,32,LSTPF,500000,1000000,0.77
LSTTERM10,1,0,33,33,LSTPF,500000,1000000,0.8
LSTTERM10,1,0,34,34,LSTPF,500000,1000000,0.83
LSTTERM10,1,0,35,35,LSTPF,500000,1000000,0.86
LSTTERM10,1,0,36,36,LSTPF,500000,1000000,0.88
LSTTERM10,1,0,37,37,LSTPF,500000,1000000,0.91
LSTTERM10,1,0,38,38,LSTPF,500000,1000000,0.94
LSTTERM10,1,0,39,39,LSTPF,500000,1000000,0.97
LSTTERM10,1,0,40,40,LSTPF,500000,1000000,1
LSTTERM10,1,0,41,41,LSTPF,500000,1000000,1.09
LSTTERM10,1,0,42,42,LSTPF,500000,1000000,1.17
LSTTERM10,1,0,43,43,LSTPF,500000,1000000,1.26
LSTTERM10,1,0,44,44,LSTPF,500000,1000000,1.34
LSTTERM10,1,0,45,45,LSTPF,500000,1000000,1.43
LSTTERM10,1,0,46,46,LSTPF,500000,1000000,1.52
LSTTERM10,1,0,47,47,LSTPF,500000,1000000,1.6
