Option Cd,Gender,tobacco use,min age,max age,class,min level,max level,rate
MILLINI_L_TERM10,0,0,58,58,PP,25000,99000,4.70
MILLINI_L_TERM10,1,1,60,60,TF,25000,99000,30.35
MILLINI_L_TERM10,0,1,18,18,PP,25000,99000,2.21
MILLINI_L_TERM10,0,0,46,46,PF,25000,99000,2.87
MILLINI_L_TERM10,1,0,35,35,ST,25000,99000,2.65
MILLINI_L_TERM10,1,1,42,42,PF,25000,99000,5.77
MILLINI_L_TERM10,1,0,23,23,PP,25000,99000,1.76
MILLINI_L_TERM10,1,1,55,55,TC,25000,99000,20.15
MILLINI_L_TERM10,0,1,30,30,PF,25000,99000,3.02
MILLINI_L_TERM10,1,1,47,47,ST,25000,99000,8.82
MILLINI_L_TERM10,1,1,43,43,TC,25000,99000,8.79
MILLINI_L_TERM10,1,0,57,57,PF,25000,99000,6.73
MILLINI_L_TERM10,1,1,63,63,PF,25000,99000,25.21
MILLINI_L_TERM10,1,0,56,56,TC,25000,99000,9.05
MILLINI_L_TERM10,0,1,54,54,TF,25000,99000,16.71
MILLINI_L_TERM10,1,1,18,18,PP,25000,99000,2.71
MILLINI_L_TERM10,0,0,69,69,PF,25000,99000,12.22
MILLINI_L_TERM10,1,1,29,29,ST,25000,99000,3.97
MILLINI_L_TERM10,1,1,24,24,ST,25000,99000,3.80
MILLINI_L_TERM10,0,0,27,27,PF,25000,99000,1.86
MILLINI_L_TERM10,0,1,63,63,TF,25000,99000,32.75
MILLINI_L_TERM10,0,0,28,28,PF,25000,99000,1.87
MILLINI_L_TERM10,0,1,20,20,TC,25000,99000,3.78
MILLINI_L_TERM10,1,0,41,41,PF,25000,99000,2.67
MILLINI_L_TERM10,0,1,46,46,ST,25000,99000,6.78
MILLINI_L_TERM10,0,1,27,27,TC,25000,99000,4.15
MILLINI_L_TERM10,0,1,23,23,ST,25000,99000,3.15
MILLINI_L_TERM10,1,0,62,62,TF,25000,99000,15.40
MILLINI_L_TERM10,1,0,46,46,TF,25000,99000,5.35
MILLINI_L_TERM10,0,1,21,21,TC,25000,99000,3.83
MILLINI_L_TERM10,1,1,60,60,PP,25000,99000,16.55
MILLINI_L_TERM10,0,0,61,61,PF,25000,99000,6.71
MILLINI_L_TERM10,0,0,53,53,PF,25000,99000,4.12
MILLINI_L_TERM10,0,1,31,31,PF,25000,99000,3.13
MILLINI_L_TERM10,1,0,42,42,TF,25000,99000,4.42
MILLINI_L_TERM10,0,1,42,42,TC,25000,99000,6.74
MILLINI_L_TERM10,0,0,50,50,TC,25000,99000,4.71
MILLINI_L_TERM10,1,0,20,20,TC,25000,99000,2.9
MILLINI_L_TERM10,0,0,18,18,PF,25000,99000,1.78
MILLINI_L_TERM10,1,1,45,45,PP,25000,99000,5.95
MILLINI_L_TERM10,0,1,23,23,TC,25000,99000,3.94
MILLINI_L_TERM10,1,0,61,61,TC,25000,99000,12.64
MILLINI_L_TERM10,1,0,62,62,TC,25000,99000,14
MILLINI_L_TERM10,0,0,30,30,TF,25000,99000,2.97
MILLINI_L_TERM10,0,0,26,26,PF,25000,99000,1.86
MILLINI_L_TERM10,0,1,22,22,PF,25000,99000,2.72
MILLINI_L_TERM10,1,1,70,70,PF,25000,99000,38.97
MILLINI_L_TERM10,1,1,66,66,TF,25000,99000,48.88
MILLINI_L_TERM10,0,0,46,46,PP,25000,99000,2.46
MILLINI_L_TERM10,1,1,63,63,ST,25000,99000,28.81
MILLINI_L_TERM10,1,1,37,37,ST,25000,99000,5.18
MILLINI_L_TERM10,1,1,61,61,PP,25000,99000,18.24
MILLINI_L_TERM10,1,0,57,57,ST,25000,99000,7.69
MILLINI_L_TERM10,1,1,40,40,TF,25000,99000,7.83
MILLINI_L_TERM10,1,0,30,30,PP,25000,99000,1.81
MILLINI_L_TERM10,1,1,31,31,ST,25000,99000,4.17
MILLINI_L_TERM10,0,0,54,54,PF,25000,99000,4.39
MILLINI_L_TERM10,0,1,20,20,ST,25000,99000,3.02
MILLINI_L_TERM10,1,1,25,25,TF,25000,99000,5.28
MILLINI_L_TERM10,1,0,41,41,TF,25000,99000,4.19
MILLINI_L_TERM10,1,1,24,24,PP,25000,99000,2.85
MILLINI_L_TERM10,0,0,68,68,PP,25000,99000,9.88
MILLINI_L_TERM10,1,1,45,45,TC,25000,99000,9.91
MILLINI_L_TERM10,1,0,27,27,TF,25000,99000,3.28
MILLINI_L_TERM10,0,0,57,57,PF,25000,99000,5.21
MILLINI_L_TERM10,0,1,24,24,PF,25000,99000,2.79
MILLINI_L_TERM10,1,0,55,55,TF,25000,99000,9.34
MILLINI_L_TERM10,0,1,30,30,TC,25000,99000,4.31
MILLINI_L_TERM10,1,0,31,31,PP,25000,99000,1.85
MILLINI_L_TERM10,0,1,66,66,TC,25000,99000,36.86
MILLINI_L_TERM10,1,1,33,33,TC,25000,99000,5.64
MILLINI_L_TERM10,0,1,64,64,TF,25000,99000,35.34
MILLINI_L_TERM10,0,1,28,28,ST,25000,99000,3.36
MILLINI_L_TERM10,0,0,63,63,ST,25000,99000,9.25
MILLINI_L_TERM10,1,1,27,27,TC,25000,99000,4.88
MILLINI_L_TERM10,1,0,27,27,ST,25000,99000,2.38
MILLINI_L_TERM10,0,0,34,34,TF,25000,99000,3.19
MILLINI_L_TERM10,0,1,53,53,PP,25000,99000,8.36
MILLINI_L_TERM10,1,0,59,59,TF,25000,99000,11.79
MILLINI_L_TERM10,0,1,49,49,TF,25000,99000,10.74
MILLINI_L_TERM10,0,0,39,39,PP,25000,99000,1.88
MILLINI_L_TERM10,1,0,20,20,ST,25000,99000,2.32
MILLINI_L_TERM10,0,0,44,44,TF,25000,99000,4.18
MILLINI_L_TERM10,0,1,24,24,TC,25000,99000,3.99
MILLINI_L_TERM10,0,0,52,52,PF,25000,99000,3.84
MILLINI_L_TERM10,0,0,65,65,ST,25000,99000,10.82
MILLINI_L_TERM10,0,1,45,45,TC,25000,99000,8.04
MILLINI_L_TERM10,0,0,59,59,TC,25000,99000,8.22
MILLINI_L_TERM10,0,0,38,38,ST,25000,99000,2.47
MILLINI_L_TERM10,0,1,50,50,ST,25000,99000,8.15
MILLINI_L_TERM10,1,0,52,52,TF,25000,99000,7.50
MILLINI_L_TERM10,0,1,45,45,TF,25000,99000,8.84
MILLINI_L_TERM10,1,1,19,19,PP,25000,99000,2.74
MILLINI_L_TERM10,1,0,19,19,PP,25000,99000,1.73
MILLINI_L_TERM10,0,1,57,57,PF,25000,99000,13.25
MILLINI_L_TERM10,0,0,61,61,PP,25000,99000,5.75
MILLINI_L_TERM10,1,0,53,53,TF,25000,99000,8.11
