Option Cd,Gender,tobacco use,min age,max age,class,min level,max level,rate
MILLINI_L_TERM20,1,0,37,37,TC,25000,99000,4.12
MILLINI_L_TERM20,0,1,22,22,TC,25000,99000,4.67
MILLINI_L_TERM20,1,1,52,52,ST,25000,99000,15.05
MILLINI_L_TERM20,0,1,30,30,ST,100000,300000,2.18
MILLINI_L_TERM20,0,0,35,35,ST,25000,99000,2.83
MILLINI_L_TERM20,1,1,59,59,ST,25000,99000,25.06
MILLINI_L_TERM20,0,1,63,63,PF,100000,300000,22.26
MILLINI_L_TERM20,0,1,59,59,TC,301000,500000,14.27
MILLINI_L_TERM20,1,0,27,27,PP,25000,99000,2.15
MILLINI_L_TERM20,0,0,66,66,PF,301000,500000,6.70
MILLINI_L_TERM20,1,1,69,69,ST,25000,99000,50.75
MILLINI_L_TERM20,0,0,39,39,PP,100000,300000,1.31
MILLINI_L_TERM20,1,0,67,67,PF,25000,99000,17.48
MILLINI_L_TERM20,0,1,38,38,PP,301000,500000,1.70
MILLINI_L_TERM20,0,0,22,22,TC,301000,500000,0.92
MILLINI_L_TERM20,1,1,39,39,TF,25000,99000,9.12
MILLINI_L_TERM20,0,0,28,28,PP,301000,500000,0.60
MILLINI_L_TERM20,1,0,24,24,TC,25000,99000,3.54
MILLINI_L_TERM20,0,1,67,67,PF,25000,99000,32.94
MILLINI_L_TERM20,1,1,39,39,PF,25000,99000,5.81
MILLINI_L_TERM20,0,1,63,63,PF,25000,99000,25.01
MILLINI_L_TERM20,0,1,55,55,PF,301000,500000,7.44
MILLINI_L_TERM20,0,1,53,53,PF,25000,99000,11.71
MILLINI_L_TERM20,0,0,33,33,PF,301000,500000,0.80
MILLINI_L_TERM20,1,1,47,47,PF,25000,99000,9.26
MILLINI_L_TERM20,0,0,48,48,TC,25000,99000,5.29
MILLINI_L_TERM20,0,1,68,68,TF,25000,99000,54.89
MILLINI_L_TERM20,1,0,53,53,TF,25000,99000,9.73
MILLINI_L_TERM20,0,1,37,37,PP,301000,500000,1.64
MILLINI_L_TERM20,1,0,20,20,PF,25000,99000,2.44
MILLINI_L_TERM20,0,1,41,41,PP,100000,300000,2.93
MILLINI_L_TERM20,0,0,44,44,PF,100000,300000,2.08
MILLINI_L_TERM20,1,0,61,61,PP,25000,99000,9.10
MILLINI_L_TERM20,1,1,37,37,TF,25000,99000,8.56
MILLINI_L_TERM20,1,1,26,26,PP,25000,99000,3.48
MILLINI_L_TERM20,0,0,41,41,ST,100000,300000,1.94
MILLINI_L_TERM20,0,0,37,37,TF,301000,500000,1.44
MILLINI_L_TERM20,0,1,41,41,TF,25000,99000,8.33
MILLINI_L_TERM20,0,1,42,42,PP,301000,500000,2.20
MILLINI_L_TERM20,0,1,39,39,TC,25000,99000,6.86
MILLINI_L_TERM20,1,0,47,47,ST,25000,99000,4.87
MILLINI_L_TERM20,0,0,59,59,TF,25000,99000,10.85
MILLINI_L_TERM20,0,1,55,55,ST,100000,300000,13.36
MILLINI_L_TERM20,0,0,52,52,ST,25000,99000,5.27
MILLINI_L_TERM20,0,1,48,48,TC,100000,300000,8.11
MILLINI_L_TERM20,0,0,25,25,ST,301000,500000,0.78
MILLINI_L_TERM20,1,0,50,50,TC,25000,99000,6.84
MILLINI_L_TERM20,0,0,60,60,ST,100000,300000,7.80
MILLINI_L_TERM20,1,0,25,25,TC,25000,99000,3.55
MILLINI_L_TERM20,0,1,43,43,PP,100000,300000,3.48
MILLINI_L_TERM20,0,0,48,48,PP,100000,300000,2.21
MILLINI_L_TERM20,0,1,29,29,PP,301000,500000,1.15
MILLINI_L_TERM20,0,1,29,29,TF,301000,500000,2.11
MILLINI_L_TERM20,0,1,50,50,PF,100000,300000,6.32
MILLINI_L_TERM20,0,0,30,30,ST,301000,500000,0.84
MILLINI_L_TERM20,1,0,45,45,TF,25000,99000,6.14
MILLINI_L_TERM20,0,1,56,56,PF,301000,500000,8.08
MILLINI_L_TERM20,0,0,50,50,TC,100000,300000,4.03
MILLINI_L_TERM20,1,1,57,57,TF,25000,99000,30.52
MILLINI_L_TERM20,0,1,64,64,TC,100000,300000,34.28
MILLINI_L_TERM20,0,0,34,34,PP,301000,500000,0.71
MILLINI_L_TERM20,0,1,43,43,PF,100000,300000,4.07
MILLINI_L_TERM20,0,0,64,64,TF,100000,300000,15.29
MILLINI_L_TERM20,1,1,23,23,ST,25000,99000,4.52
MILLINI_L_TERM20,0,0,46,46,TC,100000,300000,3.32
MILLINI_L_TERM20,0,1,35,35,TC,100000,300000,3.58
MILLINI_L_TERM20,1,0,68,68,PP,25000,99000,15.96
MILLINI_L_TERM20,0,0,29,29,TC,301000,500000,1.03
MILLINI_L_TERM20,0,0,40,40,TF,100000,300000,2.48
MILLINI_L_TERM20,0,0,57,57,PF,25000,99000,6.25
MILLINI_L_TERM20,0,1,24,24,ST,301000,500000,1.33
MILLINI_L_TERM20,0,0,70,70,PF,100000,300000,14.08
MILLINI_L_TERM20,0,1,66,66,TF,100000,300000,43.16
MILLINI_L_TERM20,1,0,50,50,TF,25000,99000,7.52
MILLINI_L_TERM20,0,0,59,59,TF,301000,500000,5.22
MILLINI_L_TERM20,0,0,64,64,TC,301000,500000,8.05
MILLINI_L_TERM20,1,0,32,32,ST,25000,99000,3.01
MILLINI_L_TERM20,1,0,65,65,PF,25000,99000,15.19
MILLINI_L_TERM20,0,0,62,62,TC,25000,99000,12.68
MILLINI_L_TERM20,0,0,68,68,PP,25000,99000,11.86
MILLINI_L_TERM20,0,1,57,57,ST,301000,500000,9.96
MILLINI_L_TERM20,0,0,28,28,ST,301000,500000,0.80
