Option Cd,Gender,tobacco use,min age,max age,class,min level,max level,rate
MILLINI_L_TERM10,0,0,27,27,TC,301000,500000,0.83
MILLINI_L_TERM10,0,0,61,61,PF,301000,500000,3.37
MILLINI_L_TERM10,0,0,40,40,PF,301000,500000,0.83
MILLINI_L_TERM10,0,0,44,44,TF,301000,500000,1.62
MILLINI_L_TERM10,0,0,63,63,PP,301000,500000,3.65
MILLINI_L_TERM10,0,0,43,43,PP,301000,500000,0.84
MILLINI_L_TERM10,0,1,45,45,PP,301000,500000,2.29
MILLINI_L_TERM10,0,0,39,39,PF,301000,500000,0.8
MILLINI_L_TERM10,0,1,64,64,PF,301000,500000,12.94
MILLINI_L_TERM10,0,1,60,60,TC,301000,500000,12.65
MILLINI_L_TERM10,0,1,62,62,PF,301000,500000,10.9
MILLINI_L_TERM10,0,1,37,37,TF,301000,500000,2.51
MILLINI_L_TERM10,0,0,49,49,PF,301000,500000,1.28
MILLINI_L_TERM10,0,0,56,56,ST,301000,500000,2.62
MILLINI_L_TERM10,0,1,69,69,ST,301000,500000,20.62
MILLINI_L_TERM10,0,0,20,20,PP,301000,500000,0.44
MILLINI_L_TERM10,0,1,65,65,TC,301000,500000,19.95
MILLINI_L_TERM10,0,0,19,19,TC,301000,500000,0.73
MILLINI_L_TERM10,0,1,42,42,PF,301000,500000,2.13
MILLINI_L_TERM10,0,0,18,18,TF,301000,500000,0.79
MILLINI_L_TERM10,0,0,30,30,ST,301000,500000,0.7
MILLINI_L_TERM10,0,0,52,52,TC,301000,500000,2.36
MILLINI_L_TERM10,0,1,19,19,ST,301000,500000,0.95
MILLINI_L_TERM10,0,0,41,41,PP,301000,500000,0.75
MILLINI_L_TERM10,0,0,20,20,PF,301000,500000,0.52
MILLINI_L_TERM10,0,0,42,42,ST,301000,500000,1.06
MILLINI_L_TERM10,0,0,45,45,PF,301000,500000,1.08
MILLINI_L_TERM10,0,0,65,65,PF,301000,500000,5.14
MILLINI_L_TERM10,0,1,59,59,TF,301000,500000,13.08
MILLINI_L_TERM10,0,0,48,48,ST,301000,500000,1.41
MILLINI_L_TERM10,0,1,38,38,ST,301000,500000,1.9
MILLINI_L_TERM10,0,0,68,68,TC,301000,500000,9.24
MILLINI_L_TERM10,0,1,30,30,TF,301000,500000,1.8
MILLINI_L_TERM10,0,0,42,42,PP,301000,500000,0.79
MILLINI_L_TERM10,0,0,22,22,TF,301000,500000,0.85
MILLINI_L_TERM10,0,1,28,28,PP,301000,500000,0.94
MILLINI_L_TERM10,0,1,38,38,PP,301000,500000,1.42
MILLINI_L_TERM10,0,1,38,38,TC,301000,500000,2.37
MILLINI_L_TERM10,0,1,46,46,PP,301000,500000,2.44
MILLINI_L_TERM10,0,1,18,18,TF,301000,500000,1.26
MILLINI_L_TERM10,0,1,31,31,PP,301000,500000,1.04
