Option Cd,Gender,tobacco use,min age,max age,class,min level,max level,rate
WL,1,0,18,18,TC,301000,499000,5.425
WL,1,0,19,19,TC,301000,499000,5.4625
WL,1,0,20,20,TC,301000,499000,5.5
WL,1,0,21,21,TC,301000,499000,5.775
WL,1,0,22,22,TC,301000,499000,6.05
WL,1,0,23,23,TC,301000,499000,6.3375
WL,1,0,24,24,TC,301000,499000,6.6125
WL,1,0,25,25,TC,301000,499000,6.8875
WL,1,0,26,26,TC,301000,499000,7.1625
WL,1,0,27,27,TC,301000,499000,7.4375
WL,1,0,28,28,TC,301000,499000,7.725
WL,1,0,29,29,TC,301000,499000,8
WL,1,0,30,30,TC,301000,499000,8.275
WL,1,0,31,31,TC,301000,499000,8.75
WL,1,0,32,32,TC,301000,499000,9.2375
WL,1,0,33,33,TC,301000,499000,9.7125
WL,1,0,34,34,TC,301000,499000,10.1875
WL,1,0,35,35,TC,301000,499000,10.675
WL,1,0,36,36,TC,301000,499000,11.15
WL,1,0,37,37,TC,301000,499000,11.625
WL,1,0,38,38,TC,301000,499000,12.1
WL,1,0,39,39,TC,301000,499000,12.5875
WL,1,0,40,40,TC,301000,499000,13.0625
WL,1,0,41,41,TC,301000,499000,13.8625
WL,1,0,42,42,TC,301000,499000,14.65
WL,1,0,43,43,TC,301000,499000,15.45
WL,1,0,44,44,TC,301000,499000,16.2375
WL,1,0,45,45,TC,301000,499000,17.0375
WL,1,0,46,46,TC,301000,499000,17.825
WL,1,0,47,47,TC,301000,499000,18.625
WL,1,0,48,48,TC,301000,499000,19.4125
WL,1,0,49,49,TC,301000,499000,20.2125
WL,1,0,50,50,TC,301000,499000,21
WL,1,0,51,51,TC,301000,499000,22.3875
WL,1,0,52,52,TC,301000,499000,23.775
WL,1,0,53,53,TC,301000,499000,25.1625
WL,1,0,54,54,TC,301000,499000,26.55
WL,1,0,55,55,TC,301000,499000,27.9375
WL,1,0,56,56,TC,301000,499000,29.325
WL,1,0,57,57,TC,301000,499000,30.7125
WL,1,0,58,58,TC,301000,499000,32.1
WL,1,0,59,59,TC,301000,499000,33.4875
WL,1,0,60,60,TC,301000,499000,34.875
WL,1,0,61,61,TC,301000,499000,37.1625
WL,1,0,62,62,TC,301000,499000,39.45
WL,1,0,63,63,TC,301000,499000,41.75
WL,1,0,64,64,TC,301000,499000,44.0375
WL,1,0,65,65,TC,301000,499000,46.325
WL,1,0,66,66,TC,301000,499000,48.6125
WL,1,0,67,67,TC,301000,499000,50.9
WL,1,0,68,68,TC,301000,499000,53.2
WL,1,0,69,69,TC,301000,499000,55.4875
WL,1,0,70,70,TC,301000,499000,57.775
WL,1,0,71,71,TC,301000,499000,70.625
WL,1,0,72,72,TC,301000,499000,83.475
WL,1,0,73,73,TC,301000,499000,96.3125
WL,1,0,74,74,TC,301000,499000,109.1625
WL,1,0,75,75,TC,301000,499000,122.0125
WL,1,0,76,76,TC,301000,499000,134.8625
WL,1,0,77,77,TC,301000,499000,147.7125
WL,1,0,78,78,TC,301000,499000,160.55
WL,1,0,79,79,TC,301000,499000,173.4
WL,1,0,80,80,TC,301000,499000,186.25
WL,1,1,18,18,TC,301000,499000,7.8
WL,1,1,19,19,TC,301000,499000,7.8625
WL,1,1,20,20,TC,301000,499000,7.925
WL,1,1,21,21,TC,301000,499000,8.35
WL,1,1,22,22,TC,301000,499000,8.7625
WL,1,1,23,23,TC,301000,499000,9.1875
WL,1,1,24,24,TC,301000,499000,9.6
