Option Cd,Gender,tobacco use,min age,max age,class,min level,max level,rate
TERM15,1,0,18,18,TF,500000,1000000,2.825
TERM15,1,0,19,19,TF,500000,1000000,2.85
TERM15,1,0,20,20,TF,500000,1000000,2.85
TERM15,1,0,21,21,TF,500000,1000000,2.875
TERM15,1,0,22,22,TF,500000,1000000,2.875
TERM15,1,0,23,23,TF,500000,1000000,2.9
TERM15,1,0,24,24,TF,500000,1000000,2.9
TERM15,1,0,25,25,TF,500000,1000000,2.925
TERM15,1,0,26,26,TF,500000,1000000,2.95
TERM15,1,0,27,27,TF,500000,1000000,2.95
TERM15,1,0,28,28,TF,500000,1000000,2.975
TERM15,1,0,29,29,TF,500000,1000000,2.975
TERM15,1,0,30,30,TF,500000,1000000,3
TERM15,1,0,31,31,TF,500000,1000000,3.15
TERM15,1,0,32,32,TF,500000,1000000,3.325
TERM15,1,0,33,33,TF,500000,1000000,3.475
TERM15,1,0,34,34,TF,500000,1000000,3.625
TERM15,1,0,35,35,TF,500000,1000000,3.8
TERM15,1,0,36,36,TF,500000,1000000,3.95
TERM15,1,0,37,37,TF,500000,1000000,4.1
TERM15,1,0,38,38,TF,500000,1000000,4.25
TERM15,1,0,39,39,TF,500000,1000000,4.425
TERM15,1,0,40,40,TF,500000,1000000,4.575
TERM15,1,0,41,41,TF,500000,1000000,5.075
TERM15,1,0,42,42,TF,500000,1000000,5.55
TERM15,1,0,43,43,TF,500000,1000000,6.05
TERM15,1,0,44,44,TF,500000,1000000,6.55
TERM15,1,0,45,45,TF,500000,1000000,7.05
TERM15,1,0,46,46,TF,500000,1000000,7.525
TERM15,1,0,47,47,TF,500000,1000000,8.025
TERM15,1,0,48,48,TF,500000,1000000,8.525
TERM15,1,0,49,49,TF,500000,1000000,9
TERM15,1,0,50,50,TF,500000,1000000,9.5
TERM15,1,0,51,51,TF,500000,1000000,10.85
TERM15,1,0,52,52,TF,500000,1000000,12.175
TERM15,1,0,53,53,TF,500000,1000000,13.525
TERM15,1,0,54,54,TF,500000,1000000,14.85
