Option Cd,Gender,tobacco use,min age,max age,class,min level,max level,rate
WL,1,0,18,18,TF,500000,1000000,6.825
WL,1,0,19,19,TF,500000,1000000,6.89
WL,1,0,20,20,TF,500000,1000000,6.955
WL,1,0,21,21,TF,500000,1000000,7.3125
WL,1,0,22,22,TF,500000,1000000,7.65375
WL,1,0,23,23,TF,500000,1000000,8.01125
WL,1,0,24,24,TF,500000,1000000,8.3525
WL,1,0,25,25,TF,500000,1000000,8.71
WL,1,0,26,26,TF,500000,1000000,9.05125
WL,1,0,27,27,TF,500000,1000000,9.40875
WL,1,0,28,28,TF,500000,1000000,9.75
WL,1,0,29,29,TF,500000,1000000,10.1075
WL,1,0,30,30,TF,500000,1000000,10.44875
WL,1,0,31,31,TF,500000,1000000,11.06625
WL,1,0,32,32,TF,500000,1000000,11.6675
WL,1,0,33,33,TF,500000,1000000,12.285
WL,1,0,34,34,TF,500000,1000000,12.88625
WL,1,0,35,35,TF,500000,1000000,13.50375
WL,1,0,36,36,TF,500000,1000000,14.12125
WL,1,0,37,37,TF,500000,1000000,14.7225
WL,1,0,38,38,TF,500000,1000000,15.34
WL,1,0,39,39,TF,500000,1000000,15.94125
WL,1,0,40,40,TF,500000,1000000,16.55875
WL,1,0,41,41,TF,500000,1000000,17.56625
WL,1,0,42,42,TF,500000,1000000,18.59
WL,1,0,43,43,TF,500000,1000000,19.5975
WL,1,0,44,44,TF,500000,1000000,20.62125
WL,1,0,45,45,TF,500000,1000000,21.62875
WL,1,0,46,46,TF,500000,1000000,22.63625
WL,1,0,47,47,TF,500000,1000000,23.66
WL,1,0,48,48,TF,500000,1000000,24.6675
WL,1,0,49,49,TF,500000,1000000,25.69125
WL,1,0,50,50,TF,500000,1000000,26.69875
WL,1,0,51,51,TF,500000,1000000,28.45375
WL,1,0,52,52,TF,500000,1000000,30.20875
WL,1,0,53,53,TF,500000,1000000,31.96375
WL,1,0,54,54,TF,500000,1000000,33.71875
WL,1,0,55,55,TF,500000,1000000,35.47375
WL,1,0,56,56,TF,500000,1000000,37.2125
