Option Cd,Gender,tobacco use,min age,max age,class,min level,max level,rate
TERM10,1,0,18,18,TC,301000,499000,2.17
TERM10,1,0,19,19,TC,301000,499000,2.1875
TERM10,1,0,20,20,TC,301000,499000,2.205
TERM10,1,0,21,21,TC,301000,499000,2.2225
TERM10,1,0,22,22,TC,301000,499000,2.24
TERM10,1,0,23,23,TC,301000,499000,2.275
TERM10,1,0,24,24,TC,301000,499000,2.2925
TERM10,1,0,25,25,TC,301000,499000,2.31
TERM10,1,0,26,26,TC,301000,499000,2.3275
TERM10,1,0,27,27,TC,301000,499000,2.345
TERM10,1,0,28,28,TC,301000,499000,2.38
TERM10,1,0,29,29,TC,301000,499000,2.3975
TERM10,1,0,30,30,TC,301000,499000,2.415
TERM10,1,0,31,31,TC,301000,499000,2.52
TERM10,1,0,32,32,TC,301000,499000,2.625
TERM10,1,0,33,33,TC,301000,499000,2.73
TERM10,1,0,34,34,TC,301000,499000,2.835
TERM10,1,0,35,35,TC,301000,499000,2.94
TERM10,1,0,36,36,TC,301000,499000,3.0275
TERM10,1,0,37,37,TC,301000,499000,3.1325
TERM10,1,0,38,38,TC,301000,499000,3.2375
TERM10,1,0,39,39,TC,301000,499000,3.3425
TERM10,1,0,40,40,TC,301000,499000,3.4475
TERM10,1,0,41,41,TC,301000,499000,3.7275
TERM10,1,0,42,42,TC,301000,499000,4.025
TERM10,1,0,43,43,TC,301000,499000,4.305
TERM10,1,0,44,44,TC,301000,499000,4.585
TERM10,1,0,45,45,TC,301000,499000,4.8825
TERM10,1,0,46,46,TC,301000,499000,5.1625
TERM10,1,0,47,47,TC,301000,499000,5.4425
TERM10,1,0,48,48,TC,301000,499000,5.7225
TERM10,1,0,49,49,TC,301000,499000,6.02
TERM10,1,0,50,50,TC,301000,499000,6.3
TERM10,1,0,51,51,TC,301000,499000,7.14
TERM10,1,0,52,52,TC,301000,499000,7.9625
TERM10,1,0,53,53,TC,301000,499000,8.8025
TERM10,1,0,54,54,TC,301000,499000,9.6425
TERM10,1,0,55,55,TC,301000,499000,10.4825
TERM10,1,0,56,56,TC,301000,499000,11.305
TERM10,1,0,57,57,TC,301000,499000,12.145
TERM10,1,0,58,58,TC,301000,499000,12.985
TERM10,1,0,59,59,TC,301000,499000,13.8075
TERM10,1,0,60,60,TC,301000,499000,14.6475
TERM10,1,0,61,61,TC,301000,499000,16.345
