Option Cd,Gender,tobacco use,min age,max age,class,min level,max level,rate
TERM30D,0,0,18,18,ST,25000,99000,3.05
TERM30D,0,0,19,19,ST,25000,99000,3.07
TERM30D,0,0,20,20,ST,25000,99000,3.09
TERM30D,0,0,21,21,ST,25000,99000,3.11
TERM30D,0,0,22,22,ST,25000,99000,3.14
TERM30D,0,0,23,23,ST,25000,99000,3.16
TERM30D,0,0,24,24,ST,25000,99000,3.18
TERM30D,0,0,25,25,ST,25000,99000,3.21
TERM30D,0,0,26,26,ST,25000,99000,3.23
TERM30D,0,0,27,27,ST,25000,99000,3.25
TERM30D,0,0,28,28,ST,25000,99000,3.27
TERM30D,0,0,29,29,ST,25000,99000,3.3
TERM30D,0,0,30,30,ST,25000,99000,3.32
TERM30D,0,0,31,31,ST,25000,99000,3.41
TERM30D,0,0,32,32,ST,25000,99000,3.49
TERM30D,0,0,33,33,ST,25000,99000,3.58
TERM30D,0,0,34,34,ST,25000,99000,3.67
TERM30D,0,0,35,35,ST,25000,99000,3.76
TERM30D,0,0,36,36,ST,25000,99000,3.84
TERM30D,0,0,37,37,ST,25000,99000,3.93
TERM30D,0,0,38,38,ST,25000,99000,4.02
TERM30D,0,0,39,39,ST,25000,99000,4.1
TERM30D,0,0,40,40,ST,25000,99000,4.19
TERM30D,0,0,41,41,ST,25000,99000,4.46
TERM30D,0,0,42,42,ST,25000,99000,4.73
TERM30D,0,0,43,43,ST,25000,99000,5
TERM30D,0,0,44,44,ST,25000,99000,5.27
TERM30D,0,0,45,45,ST,25000,99000,5.55
TERM30D,0,0,46,46,ST,25000,99000,5.82
TERM30D,0,0,47,47,ST,25000,99000,6.09
TERM30D,0,0,48,48,ST,25000,99000,6.36
TERM30D,0,0,49,49,ST,25000,99000,6.63
TERM30D,0,0,50,50,ST,25000,99000,6.9
TERM30D,0,1,18,18,ST,25000,99000,4.02
TERM30D,0,1,19,19,ST,25000,99000,4.08
TERM30D,0,1,20,20,ST,25000,99000,4.14
TERM30D,0,1,21,21,ST,25000,99000,4.2
TERM30D,0,1,22,22,ST,25000,99000,4.26
TERM30D,0,1,23,23,ST,25000,99000,4.32
TERM30D,0,1,24,24,ST,25000,99000,4.38
TERM30D,0,1,25,25,ST,25000,99000,4.44
TERM30D,0,1,26,26,ST,25000,99000,4.49
TERM30D,0,1,27,27,ST,25000,99000,4.55
TERM30D,0,1,28,28,ST,25000,99000,4.61
TERM30D,0,1,29,29,ST,25000,99000,4.67
TERM30D,0,1,30,30,ST,25000,99000,4.73
TERM30D,0,1,31,31,ST,25000,99000,4.98
TERM30D,0,1,32,32,ST,25000,99000,5.22
TERM30D,0,1,33,33,ST,25000,99000,5.47
TERM30D,0,1,34,34,ST,25000,99000,5.72
TERM30D,0,1,35,35,ST,25000,99000,5.97
TERM30D,0,1,36,36,ST,25000,99000,6.21
TERM30D,0,1,37,37,ST,25000,99000,6.46
TERM30D,0,1,38,38,ST,25000,99000,6.71
TERM30D,0,1,39,39,ST,25000,99000,6.95
TERM30D,0,1,40,40,ST,25000,99000,7.2
TERM30D,0,1,41,41,ST,25000,99000,7.82
TERM30D,0,1,42,42,ST,25000,99000,8.43
TERM30D,0,1,43,43,ST,25000,99000,9.05
